,policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
22618,689507,0,44,643465.8,643465.8,643465.8,643465.8,643465.8,1109870.4,0.0,0.0,0.0,0,26.12771,-80.4233,0,0,1
22619,750733,0,44,0.0,622388.42,0.0,0.0,622388.42,604222.15,0.0,0.0,0.0,0,26.12221,-80.4215,0,0,1
22620,219576,0,44,0.0,407561.36,0.0,0.0,407561.36,524397.79,0.0,0.0,0.0,0,26.104038,-80.41941800000001,0,0,3
22621,663732,0,44,0.0,246898.06,0.0,0.0,246898.06,325700.51,0.0,0.0,0.0,0,26.104038,-80.41941800000001,0,1,3
22622,292533,0,44,0.0,168339.59,0.0,0.0,168339.59,213876.45,0.0,0.0,0.0,0,26.104038,-80.41941800000001,0,1,3
22623,851264,0,44,0.0,11222.64,0.0,0.0,11222.64,15120.46,0.0,0.0,0.0,0,26.104038,-80.41941800000001,0,1,3
22624,596059,0,44,0.0,448905.56,0.0,0.0,448905.56,347991.59,0.0,0.0,0.0,0,26.104038,-80.41941800000001,0,0,3
22625,956266,0,44,0.0,2375047.11,0.0,0.0,2375047.11,2214493.93,0.0,0.0,0.0,0,26.104038,-80.41941800000001,1,3,3
22626,284155,0,44,0.0,56113.2,0.0,0.0,56113.2,61859.19,0.0,0.0,0.0,0,26.130375,-80.420799,0,1,3
22627,230795,0,44,0.0,22445.28,0.0,0.0,22445.28,24184.56,0.0,0.0,0.0,0,26.130375,-80.420799,0,1,3
22628,487057,0,44,0.0,22445.28,0.0,0.0,22445.28,29464.01,0.0,0.0,0.0,0,26.130375,-80.420799,0,1,3
22629,177224,0,44,0.0,84169.79,0.0,0.0,84169.79,70230.6,0.0,0.0,0.0,0,26.130375,-80.420799,0,1,3
22630,953836,0,44,0.0,123213.35,0.0,0.0,123213.35,136112.31,0.0,0.0,0.0,0,26.129735,-80.40496999999999,0,1,1
22631,985692,0,44,0.0,113887.34,0.0,0.0,113887.34,129979.85,0.0,0.0,0.0,0,26.100195000000003,-80.400475,0,1,1
22632,339446,0,44,0.0,3172258.5,0.0,0.0,3172258.5,3647741.99,0.0,0.0,0.0,0,26.088520000000003,-80.4095,1,3,3
22633,145143,0,44,0.0,168339.59,0.0,0.0,168339.59,238385.69,0.0,0.0,0.0,0,26.104038,-80.41941800000001,0,1,3
22634,865514,0,44,0.0,297531.47,0.0,0.0,297531.47,428638.12,0.0,0.0,0.0,0,26.07123,-80.27591,0,1,1
22635,784020,0,44,0.0,51667.86,0.0,0.0,51667.86,72163.47,0.0,0.0,0.0,0,26.07123,-80.27591,0,1,1
22636,731584,0,44,0.0,11742.7,0.0,0.0,11742.7,15546.25,0.0,0.0,0.0,0,26.07123,-80.27591,0,1,1
22637,108783,0,44,0.0,2452709.13,0.0,0.0,2452709.13,3745581.17,0.0,0.0,0.0,0,26.07123,-80.27591,1,3,1
22638,206695,0,44,0.0,2942662.18,0.0,0.0,2942662.18,4033124.5,0.0,0.0,0.0,0,26.07123,-80.27591,1,3,1
22639,650427,0,44,0.0,39509.43,0.0,0.0,39509.43,41516.67,0.0,0.0,0.0,0,26.07123,-80.27591,0,1,1
22640,941130,0,44,0.0,155003.59,0.0,0.0,155003.59,187770.11,0.0,0.0,0.0,0,26.07123,-80.27591,0,1,1
22641,288874,0,44,0.0,45209.38,0.0,0.0,45209.38,42501.34,0.0,0.0,0.0,0,26.07123,-80.27591,0,1,1
22642,326890,0,44,0.0,22320000.0,0.0,0.0,22320000.0,40230000.0,0.0,0.0,0.0,0,26.078577,-80.25666,1,2,1
22643,703635,0,44,0.0,48330000.0,0.0,0.0,48330000.0,74340000.0,0.0,0.0,0.0,0,26.080967,-80.250961,1,4,1
22644,889405,0,44,0.0,23670000.0,0.0,0.0,23670000.0,29790000.0,0.0,0.0,0.0,0,26.080967,-80.250961,1,2,1
22645,531698,0,44,0.0,14400000.0,0.0,0.0,14400000.0,17550000.0,0.0,0.0,0.0,0,26.080967,-80.250961,1,2,1
22646,510435,0,44,0.0,3875050.96,0.0,0.0,3875050.96,6428105.04,0.0,0.0,0.0,0,26.078497,-80.251526,1,3,1
22647,245990,0,44,0.0,398378.31,0.0,0.0,398378.31,298263.85,0.0,0.0,0.0,0,26.076473,-80.254028,0,0,1
22648,411697,0,44,0.0,910356.73,0.0,0.0,910356.73,862319.03,0.0,0.0,0.0,0,26.081395999999998,-80.26503000000001,0,0,1
22649,372607,0,44,0.0,512300.66,0.0,0.0,512300.66,726227.68,0.0,0.0,0.0,0,26.081163,-80.25676,0,0,1
22650,435999,0,44,0.0,1044356.99,0.0,0.0,1044356.99,1561303.26,0.0,0.0,0.0,0,26.080967,-80.250961,0,0,1
22651,786286,0,44,0.0,404445.91,0.0,0.0,404445.91,524744.31,0.0,0.0,0.0,0,26.081395999999998,-80.26503000000001,0,0,1
22652,128544,0,44,227250.0,227250.0,227250.0,227250.0,227250.0,295533.17,0.0,0.0,0.0,0,26.04928,-80.27374,0,1,1
22653,769766,0,44,0.0,6860387.42,0.0,0.0,6860387.42,9810000.0,0.0,0.0,0.0,0,26.04578,-80.2868,1,3,1
22654,892871,0,44,0.0,34212.42,0.0,0.0,34212.42,55908.23,0.0,0.0,0.0,0,26.07177,-80.25050999999999,0,1,1
22655,134735,0,44,0.0,148870.26,0.0,0.0,148870.26,151711.0,0.0,0.0,0.0,0,26.07177,-80.25050999999999,0,1,1
22656,184835,0,44,273924.0,273924.0,0.0,0.0,273924.0,423270.1,0.0,0.0,0.0,0,26.081318,-80.270287,0,1,3
22657,640441,0,44,354681.0,354681.0,0.0,0.0,354681.0,610388.27,0.0,0.0,0.0,0,26.07755,-80.25746,0,1,1
22658,374964,0,44,703647.0,703647.0,0.0,0.0,703647.0,844916.8,0.0,0.0,0.0,0,26.05037,-80.25313,0,0,1
22659,420664,0,44,0.0,30420000.0,0.0,0.0,30420000.0,24930000.0,0.0,0.0,0.0,0,26.048372,-80.251648,1,2,1
22660,722274,0,44,0.0,1087667.55,0.0,0.0,1087667.55,1197413.21,0.0,0.0,0.0,0,26.04499,-80.28319,0,0,1
22661,819146,0,44,0.0,3945557.85,0.0,0.0,3945557.85,4775482.27,0.0,0.0,0.0,0,26.076689000000002,-80.252083,1,3,1
22662,322491,0,44,0.0,2664041.44,0.0,0.0,2664041.44,2448986.7,0.0,0.0,0.0,0,26.047954999999998,-80.251633,1,3,1
22663,466088,0,44,1550520.0,1550520.0,1550520.0,1550520.0,1550520.0,1846204.16,0.0,0.0,0.0,0,26.083470000000002,-80.28472,0,0,1
22664,359104,0,44,0.0,1036932.57,0.0,0.0,1036932.57,1196263.48,0.0,0.0,0.0,0,26.06401,-80.27994,0,0,1
22665,392349,0,44,0.0,1259411.29,0.0,0.0,1259411.29,1120718.62,0.0,0.0,0.0,0,26.0583,-80.27131,0,0,1
22666,510558,0,44,0.0,17802.47,0.0,0.0,17802.47,19255.15,0.0,0.0,0.0,0,26.0583,-80.27131,0,1,1
22667,974390,0,44,0.0,134671.67,0.0,0.0,134671.67,123680.31,0.0,0.0,0.0,0,26.057356,-80.278748,0,1,1
22668,634091,0,44,0.0,134671.67,0.0,0.0,134671.67,185152.54,0.0,0.0,0.0,0,26.05697,-80.27149,0,1,1
22669,463191,0,44,0.0,779304.55,0.0,0.0,779304.55,1202856.57,0.0,0.0,0.0,0,26.05697,-80.27149,0,0,1
22670,818455,0,44,0.0,23711.19,0.0,0.0,23711.19,19028.23,0.0,0.0,0.0,0,26.05697,-80.27149,0,1,1
22671,480875,0,44,0.0,107120.09,0.0,0.0,107120.09,137778.72,0.0,0.0,0.0,0,26.05697,-80.27149,0,1,1
22672,153025,0,44,0.0,248713.88,0.0,0.0,248713.88,398148.65,0.0,0.0,0.0,0,26.05697,-80.27149,0,1,1
22673,885627,0,44,0.0,273977.17,0.0,0.0,273977.17,302232.43,0.0,0.0,0.0,0,26.05697,-80.27149,0,1,1
22674,910083,0,44,0.0,134671.67,0.0,0.0,134671.67,100272.75,0.0,0.0,0.0,0,26.057709,-80.270927,0,1,1
22675,151037,0,44,0.0,15590.49,0.0,0.0,15590.49,20867.64,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22676,975777,0,44,0.0,2598.04,0.0,0.0,2598.04,4419.5,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22677,978150,0,44,0.0,9620.05,0.0,0.0,9620.05,15295.41,0.0,0.0,0.0,0,26.066,-80.2707,0,1,4
22678,975401,0,44,0.0,7630.27,0.0,0.0,7630.27,7840.26,0.0,0.0,0.0,0,26.05055,-80.26331,0,1,4
22679,727499,0,44,0.0,2598.04,0.0,0.0,2598.04,2729.69,0.0,0.0,0.0,0,26.05055,-80.26331,0,1,4
22680,732382,0,44,0.0,6797.55,0.0,0.0,6797.55,5654.45,0.0,0.0,0.0,0,26.05561,-80.28012,0,1,3
22681,831867,0,44,0.0,9620.05,0.0,0.0,9620.05,7353.56,0.0,0.0,0.0,0,26.064410000000002,-80.27091,0,1,4
22682,663055,0,44,0.0,134671.67,0.0,0.0,134671.67,155985.88,0.0,0.0,0.0,0,26.050542999999998,-80.263412,0,1,1
22683,122162,0,44,0.0,134671.67,0.0,0.0,134671.67,217315.63,0.0,0.0,0.0,0,26.047649,-80.279152,0,1,1
22684,563928,0,44,0.0,134671.67,0.0,0.0,134671.67,106987.21,0.0,0.0,0.0,0,26.05487,-80.26433,0,1,1
22685,314445,0,44,0.0,134671.67,0.0,0.0,134671.67,193204.02,0.0,0.0,0.0,0,26.0616,-80.27713,0,1,1
22686,855140,0,44,0.0,10393.29,0.0,0.0,10393.29,13872.11,0.0,0.0,0.0,0,26.06448,-80.260312,0,1,3
22687,353051,0,44,0.0,2598.04,0.0,0.0,2598.04,2136.93,0.0,0.0,0.0,0,26.129845,-80.41327,0,1,3
22688,477275,0,44,0.0,2598.04,0.0,0.0,2598.04,3100.81,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22689,707478,0,44,0.0,5197.2,0.0,0.0,5197.2,7309.87,0.0,0.0,0.0,0,26.121535,-80.314045,0,1,4
22690,246376,0,44,0.0,5611.32,0.0,0.0,5611.32,5611.31,0.0,0.0,0.0,0,26.121535,-80.314045,0,1,4
22691,533529,0,44,0.0,15590.49,0.0,0.0,15590.49,22168.48,0.0,0.0,0.0,0,26.049795,-80.267113,0,1,1
22692,909505,0,44,0.0,7483.26,0.0,0.0,7483.26,8041.28,0.0,0.0,0.0,0,26.05086,-80.26774,0,1,1
22693,878954,0,44,0.0,28056.6,0.0,0.0,28056.6,32664.61,0.0,0.0,0.0,0,26.06336,-80.270825,0,1,3
22694,189855,0,44,0.0,5611.32,0.0,0.0,5611.32,8450.23,0.0,0.0,0.0,0,26.06336,-80.270825,0,1,3
22695,355417,0,44,0.0,24689.81,0.0,0.0,24689.81,38130.94,0.0,0.0,0.0,0,26.069354999999998,-80.285005,0,1,3
22696,872464,0,44,0.0,61724.52,0.0,0.0,61724.52,79497.23,0.0,0.0,0.0,0,26.057919000000002,-80.274277,0,1,1
22697,742883,0,44,0.0,2598.04,0.0,0.0,2598.04,2438.31,0.0,0.0,0.0,0,26.066,-80.2707,0,1,4
22698,447107,0,44,0.0,199920.09,0.0,0.0,199920.09,216874.12,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22699,241580,0,44,0.0,79613.4,0.0,0.0,79613.4,103848.92,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22700,108057,0,44,0.0,1683.4,0.0,0.0,1683.4,2334.08,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22701,189952,0,44,0.0,35351.31,0.0,0.0,35351.31,55338.52,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22702,261376,0,44,0.0,51624.14,0.0,0.0,51624.14,40460.94,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22703,716445,0,44,0.0,21379.13,0.0,0.0,21379.13,28351.5,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22704,819629,0,44,0.0,34790.18,0.0,0.0,34790.18,32964.39,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22705,399069,0,44,0.0,13467.17,0.0,0.0,13467.17,17327.23,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22706,724378,0,44,0.0,87985.49,0.0,0.0,87985.49,67337.06,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22707,961474,0,44,0.0,364511.32,0.0,0.0,364511.32,331419.52,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,0,1
22708,890017,0,44,0.0,448007.75,0.0,0.0,448007.75,475383.71,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,0,1
22709,687416,0,44,0.0,22445.28,0.0,0.0,22445.28,26970.61,0.0,0.0,0.0,0,26.071089999999998,-80.27052900000001,0,1,1
22710,594440,0,44,0.0,117837.71,0.0,0.0,117837.71,127441.48,0.0,0.0,0.0,0,26.0727,-80.264747,0,1,3
22711,616116,0,44,0.0,1647.48,0.0,0.0,1647.48,2109.52,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22712,675715,0,44,0.0,4713.51,0.0,0.0,4713.51,4120.55,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22713,759931,0,44,0.0,36249.12,0.0,0.0,36249.12,51520.16,0.0,0.0,0.0,0,26.053646,-80.247842,0,1,1
22714,355501,0,44,0.0,24689.81,0.0,0.0,24689.81,33305.46,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22715,152058,0,44,0.0,10773.73,0.0,0.0,10773.73,8201.57,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22716,591586,0,44,0.0,33106.79,0.0,0.0,33106.79,32862.72,0.0,0.0,0.0,0,26.066,-80.2707,0,1,3
22717,894138,0,44,0.0,31984.52,0.0,0.0,31984.52,41959.09,0.0,0.0,0.0,0,26.065017,-80.267199,0,1,1
22718,278595,0,44,0.0,29964.45,0.0,0.0,29964.45,23440.23,0.0,0.0,0.0,0,26.064484,-80.29526800000001,0,1,1
22719,464496,0,44,0.0,36193.01,0.0,0.0,36193.01,47807.35,0.0,0.0,0.0,0,26.064432,-80.297646,0,1,1
22720,935186,0,44,0.0,2244.53,0.0,0.0,2244.53,2172.58,0.0,0.0,0.0,0,26.062153,-80.252258,0,1,1
22721,498188,0,44,0.0,85740.96,0.0,0.0,85740.96,75824.16,0.0,0.0,0.0,0,26.062017,-80.252266,0,1,1
22722,745690,0,44,0.0,63969.04,0.0,0.0,63969.04,53887.52,0.0,0.0,0.0,0,26.053929999999998,-80.2498,0,1,1
22723,844134,0,44,0.0,69726.26,0.0,0.0,69726.26,106311.34,0.0,0.0,0.0,0,26.067156,-80.289307,0,1,1
22724,458497,0,44,0.0,60843.54,0.0,0.0,60843.54,88801.75,0.0,0.0,0.0,0,26.072317,-80.28981800000001,0,1,1
22725,346277,0,44,0.0,55232.22,0.0,0.0,55232.22,80217.06,0.0,0.0,0.0,0,26.074846,-80.29547099999999,0,1,1
22726,795833,0,44,0.0,66454.86,0.0,0.0,66454.86,82149.63,0.0,0.0,0.0,0,26.074324,-80.282249,0,1,1
22727,400684,0,44,0.0,59479.99,0.0,0.0,59479.99,54015.44,0.0,0.0,0.0,0,26.075699,-80.287453,0,1,1
22728,216380,0,44,0.0,66454.86,0.0,0.0,66454.86,58340.19,0.0,0.0,0.0,0,26.076715,-80.29332,0,1,1
22729,839222,0,44,0.0,113589.94,0.0,0.0,113589.94,93558.36,0.0,0.0,0.0,0,26.048262,-80.25164000000001,0,1,1
22730,210390,0,44,2014857.0,2014857.0,2014857.0,2014857.0,2014857.0,2007982.31,0.0,0.0,0.0,0,26.067116,-80.338249,1,3,1
22731,646559,0,44,0.0,5871.35,0.0,0.0,5871.35,8311.57,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22732,459310,0,44,0.0,35228.09,0.0,0.0,35228.09,31899.74,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22733,462032,0,44,0.0,157954.76,0.0,0.0,157954.76,176196.96,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22734,882100,0,44,0.0,196744.86,0.0,0.0,196744.86,202388.49,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22735,490356,0,44,0.0,5807.53,0.0,0.0,5807.53,8416.33,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22736,235650,0,44,72024.3,72024.3,72024.3,72024.3,72024.3,65126.82,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22737,513306,0,44,0.0,210238.02,0.0,0.0,210238.02,231535.97,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22738,937480,0,44,483201.0,483201.0,483201.0,483201.0,483201.0,517754.22,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,0,1
22739,914690,0,44,40114.8,40114.8,40114.8,40114.8,40114.8,31765.15,0.0,0.0,0.0,0,26.070498999999998,-80.33833299999999,0,1,1
22740,778823,0,44,2065391.1,2065391.1,2065391.1,2065391.1,2065391.1,2355537.24,0.0,0.0,0.0,0,26.04724,-80.31447,1,3,1
22741,326855,0,44,231750.0,231750.0,231750.0,231750.0,231750.0,254695.1,0.0,0.0,0.0,0,26.04436,-80.30436,0,1,1
22742,975808,0,44,179649.9,179649.9,179649.9,179649.9,179649.9,169542.8,0.0,0.0,0.0,0,26.04724,-80.31447,0,1,1
22743,739298,0,44,0.0,293117.22,0.0,0.0,293117.22,285674.97,0.0,0.0,0.0,0,26.049238,-80.31324000000001,0,1,1
22744,744783,0,44,0.0,8481906.18,0.0,0.0,8481906.18,6937520.7,0.0,0.0,0.0,0,26.049238,-80.31324000000001,1,3,1
22745,790090,0,44,0.0,404076.42,0.0,0.0,404076.42,541640.2,0.0,0.0,0.0,0,26.050035,-80.317625,0,0,3
22746,829776,0,44,0.0,26640000.0,0.0,0.0,26640000.0,31050000.0,0.0,0.0,0.0,0,26.050214999999998,-80.313271,1,2,1
22747,231336,0,44,0.0,1202982.66,0.0,0.0,1202982.66,1009468.46,0.0,0.0,0.0,0,26.050214999999998,-80.313271,0,0,1
22748,639282,0,44,0.0,3574735.56,0.0,0.0,3574735.56,4827072.67,0.0,0.0,0.0,0,26.050214999999998,-80.313271,1,3,1
22749,253262,0,44,0.0,64726.2,0.0,64726.2,64726.2,91991.72,0.0,0.0,0.0,0,26.050214999999998,-80.313271,0,1,1
22750,708539,0,44,0.0,653734.62,0.0,0.0,653734.62,714150.16,0.0,0.0,0.0,0,26.036062,-80.312836,0,0,1
22751,628458,0,44,0.0,503939.7,0.0,503939.7,503939.7,421059.76,0.0,0.0,0.0,0,26.036062,-80.312836,0,0,1
22752,136660,0,44,0.0,157192.2,0.0,157192.2,157192.2,217070.01,0.0,0.0,0.0,0,26.036062,-80.312836,0,1,1
22753,461862,0,44,1183774.5,1183774.5,1183774.5,1183774.5,1183774.5,1473905.79,0.0,0.0,0.0,0,26.06466,-80.31454000000001,0,0,1
22754,620077,0,44,0.0,2412514.43,0.0,0.0,2412514.43,3004480.34,0.0,0.0,0.0,0,26.063139000000003,-80.325829,1,3,1
22755,175802,0,44,1221034.5,1221034.5,1221034.5,1221034.5,1221034.5,1021224.41,0.0,0.0,0.0,0,26.0602,-80.3177,0,0,4
22756,964505,0,44,0.0,863881.91,0.0,0.0,863881.91,695943.27,0.0,0.0,0.0,0,26.051369,-80.31952700000001,0,0,4
22757,462932,0,44,0.0,2487803.75,0.0,0.0,2487803.75,3313038.1,0.0,0.0,0.0,0,26.048723000000003,-80.31100500000001,1,3,1
22758,512995,0,44,0.0,3541377.14,0.0,0.0,3541377.14,3781850.81,0.0,0.0,0.0,0,26.05003,-80.31185,1,3,1
22759,232126,0,44,0.0,3894169.13,0.0,0.0,3894169.13,3609252.24,0.0,0.0,0.0,0,26.05187,-80.3124,1,3,1
22760,309455,0,44,0.0,325484.59,0.0,0.0,325484.59,522549.24,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,1,1
22761,336783,0,44,0.0,41451.94,0.0,0.0,41451.94,53295.3,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,1,1
22762,671728,0,44,0.0,1099818.63,0.0,0.0,1099818.63,1255778.41,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,0,1
22763,282242,0,44,0.0,1739509.06,0.0,0.0,1739509.06,2881674.19,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,0,1
22764,752036,0,44,0.0,1010037.52,0.0,0.0,1010037.52,946340.51,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,0,1
22765,706782,0,44,0.0,28056.6,0.0,0.0,28056.6,30638.14,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,1,1
22766,348054,0,44,0.0,392792.37,0.0,0.0,392792.37,668394.35,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,0,1
22767,993723,0,44,0.0,224452.78,0.0,0.0,224452.78,237705.82,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,1,1
22768,587528,0,44,0.0,2693433.38,0.0,0.0,2693433.38,1998662.24,0.0,0.0,0.0,0,26.058676000000002,-80.305603,1,3,1
22769,723027,0,44,0.0,1122263.91,0.0,0.0,1122263.91,961272.91,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,0,1
22770,181746,0,44,0.0,561131.96,0.0,0.0,561131.96,908324.5,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,0,1
22771,295266,0,44,0.0,359124.45,0.0,0.0,359124.45,297304.77,0.0,0.0,0.0,0,26.058676000000002,-80.305603,0,1,1
22772,790127,0,44,0.0,48416.71,0.0,0.0,48416.71,78992.83,0.0,0.0,0.0,0,26.058409,-80.304138,0,1,1
22773,222449,0,44,0.0,270767.49,0.0,0.0,270767.49,409413.44,0.0,0.0,0.0,0,26.058409,-80.304138,0,1,1
22774,942237,0,44,0.0,61724.52,0.0,0.0,61724.52,71275.33,0.0,0.0,0.0,0,26.058409,-80.304138,0,1,1
22775,503650,0,44,0.0,2598.04,0.0,0.0,2598.04,4376.54,0.0,0.0,0.0,0,26.058409,-80.304138,0,1,1
22776,917148,0,44,0.0,15590.49,0.0,0.0,15590.49,21037.5,0.0,0.0,0.0,0,26.0453,-80.30338,0,1,3
22777,838103,0,44,0.0,15590.49,0.0,0.0,15590.49,26176.43,0.0,0.0,0.0,0,26.0602,-80.3177,0,1,4
22778,157325,0,44,0.0,2598.04,0.0,0.0,2598.04,3995.86,0.0,0.0,0.0,0,26.0602,-80.3177,0,1,4
22779,428601,0,44,0.0,134671.67,0.0,0.0,134671.67,215348.89,0.0,0.0,0.0,0,26.045925,-80.304459,0,1,1
22780,920681,0,44,0.0,134671.67,0.0,0.0,134671.67,190199.49,0.0,0.0,0.0,0,26.048174,-80.313019,0,1,1
22781,646048,0,44,0.0,2598.04,0.0,0.0,2598.04,3618.04,0.0,0.0,0.0,0,26.0602,-80.3177,0,1,3
22782,487092,0,44,0.0,6733.58,0.0,0.0,6733.58,6854.24,0.0,0.0,0.0,0,26.0602,-80.3177,0,1,3
22783,294522,0,44,0.0,15590.49,0.0,0.0,15590.49,21126.86,0.0,0.0,0.0,0,26.049120000000002,-80.30207,0,1,3
22784,289522,0,44,0.0,5611.32,0.0,0.0,5611.32,4372.88,0.0,0.0,0.0,0,26.049120000000002,-80.30207,0,1,3
22785,670386,0,44,0.0,28056.6,0.0,0.0,28056.6,24989.0,0.0,0.0,0.0,0,26.05856,-80.31024000000001,0,1,4
22786,235352,0,44,0.0,5611.32,0.0,0.0,5611.32,7569.64,0.0,0.0,0.0,0,26.05856,-80.31024000000001,0,1,4
22787,657901,0,44,0.0,134671.67,0.0,0.0,134671.67,178128.2,0.0,0.0,0.0,0,26.058055,-80.307525,0,1,1
22788,480861,0,44,0.0,10393.29,0.0,0.0,10393.29,12417.37,0.0,0.0,0.0,0,26.063392,-80.31348,0,1,4
22789,490961,0,44,0.0,2480.2,0.0,0.0,2480.2,2367.3,0.0,0.0,0.0,0,26.071151999999998,-80.297943,0,1,1
22790,504658,0,44,0.0,2480.2,0.0,0.0,2480.2,3946.64,0.0,0.0,0.0,0,26.071286999999998,-80.29794,0,1,1
22791,203168,0,44,0.0,2480.2,0.0,0.0,2480.2,2762.04,0.0,0.0,0.0,0,26.071286999999998,-80.29794,0,1,1
22792,188009,0,44,0.0,2480.2,0.0,0.0,2480.2,3555.48,0.0,0.0,0.0,0,26.071286999999998,-80.29794,0,1,1
22793,815763,0,44,0.0,20705.77,0.0,0.0,20705.77,30578.28,0.0,0.0,0.0,0,26.071286999999998,-80.29794,0,1,1
22794,648434,0,44,0.0,27495.47,0.0,0.0,27495.47,38879.69,0.0,0.0,0.0,0,26.071286999999998,-80.29794,0,1,1
22795,736051,0,44,0.0,31984.52,0.0,0.0,31984.52,48398.02,0.0,0.0,0.0,0,26.063612,-80.338433,0,1,1
22796,839923,0,44,0.0,35014.63,0.0,0.0,35014.63,37264.95,0.0,0.0,0.0,0,26.081359,-80.322162,0,1,3
22797,495325,0,44,0.0,38650.77,0.0,0.0,38650.77,43151.26,0.0,0.0,0.0,0,26.081359,-80.322162,0,1,3
22798,184521,0,44,0.0,549033.95,0.0,0.0,549033.95,499421.05,0.0,0.0,0.0,0,26.075807,-80.313648,0,0,1
22799,173636,0,44,0.0,62846.78,0.0,0.0,62846.78,93581.81,0.0,0.0,0.0,0,26.075807,-80.313648,0,1,1
22800,803492,0,44,0.0,16833.96,0.0,0.0,16833.96,14258.43,0.0,0.0,0.0,0,26.083454,-80.313467,0,1,1
22801,989092,0,44,72936.0,72936.0,72936.0,72936.0,72936.0,105967.26,0.0,0.0,0.0,0,26.06159,-80.37905,0,1,1
22802,837713,0,44,90000.0,90000.0,90000.0,90000.0,90000.0,130688.46,0.0,4500.0,4500.0,0,26.081972,-80.368332,0,1,1
22803,174122,0,44,0.0,7188903.19,0.0,0.0,7188903.19,8212603.0,0.0,0.0,0.0,0,26.064314000000003,-80.362259,1,3,3
22804,938759,0,44,0.0,15300000.0,0.0,0.0,15300000.0,18900000.0,0.0,0.0,0.0,0,26.029409,-80.37719,1,2,1
22805,464886,0,44,0.0,67885.04,0.0,0.0,67885.04,90833.45,0.0,0.0,0.0,0,26.041813,-80.35379,0,1,4
22806,798274,0,44,0.0,279296.61,0.0,0.0,279296.61,262519.26,0.0,0.0,0.0,0,26.041813,-80.35379,0,1,4
22807,848838,0,44,0.0,44610.33,0.0,0.0,44610.33,67365.16,0.0,0.0,0.0,0,26.041813,-80.35379,0,1,4
22808,622192,0,44,0.0,36020.4,0.0,0.0,36020.4,65864.3,0.0,0.0,0.0,0,26.041813,-80.35379,0,1,4
22809,368898,0,44,0.0,60033.99,0.0,0.0,60033.99,84960.11,0.0,0.0,0.0,0,26.041813,-80.35379,0,1,4
22810,481269,0,44,0.0,230899.98,0.0,0.0,230899.98,285392.37,0.0,0.0,0.0,0,26.0591,-80.3671,0,1,3
22811,449341,0,44,0.0,230899.98,0.0,0.0,230899.98,254935.74,0.0,0.0,0.0,0,26.0591,-80.3671,0,1,3
22812,973510,0,44,0.0,115449.99,0.0,0.0,115449.99,119372.29,0.0,0.0,0.0,0,26.0591,-80.3671,0,1,3
22813,421106,0,44,0.0,56339.59,0.0,0.0,56339.59,55195.9,0.0,0.0,0.0,0,26.0591,-80.3671,0,1,3
22814,807884,0,44,0.0,2895.02,0.0,0.0,2895.02,3074.73,0.0,0.0,0.0,0,26.06159,-80.37905,0,1,1
